start,end,duration,pitch,velocity,instrument,instr program,midi channel
14.5,16.5,2.0,37,80,Bass,87,2
16.5,17.5,1.0,40,80,Bass,87,2
17.5,18.5,1.0,44,80,Bass,87,2
18.5,20.5,2.0,37,80,Bass,87,2
20.5,21.5,1.0,40,80,Bass,87,2
21.5,22.5,1.0,44,80,Bass,87,2
22.5,24.5,2.0,37,80,Bass,87,2
24.5,25.5,1.0,40,80,Bass,87,2
25.5,26.5,1.0,44,80,Bass,87,2
26.5,28.5,2.0,37,80,Bass,87,2
28.5,29.5,1.0,40,80,Bass,87,2
29.5,30.5,1.0,44,80,Bass,87,2
30.5,32.5,2.0,37,80,Bass,87,2
0.5,1.0,0.5,36,80,Drumset,0,9
0.75,1.0,0.25,42,80,Drumset,0,9
1.0,1.5,0.5,39,80,Drumset,0,9
1.25,1.5,0.25,42,80,Drumset,0,9
1.25,1.5,0.25,36,80,Drumset,0,9
1.75,2.0,0.25,36,80,Drumset,0,9
1.75,2.0,0.25,42,80,Drumset,0,9
2.0,2.5,0.5,39,80,Drumset,0,9
2.25,2.5,0.25,42,80,Drumset,0,9
2.5,3.0,0.5,36,80,Drumset,0,9
2.75,3.0,0.25,42,80,Drumset,0,9
3.25,3.5,0.25,36,80,Drumset,0,9
3.0,3.5,0.5,39,80,Drumset,0,9
3.25,3.5,0.25,42,80,Drumset,0,9
3.5,3.75,0.25,36,80,Drumset,0,9
3.75,4.0,0.25,42,80,Drumset,0,9
3.75,4.0,0.25,36,80,Drumset,0,9
4.0,4.5,0.5,39,80,Drumset,0,9
4.25,4.5,0.25,42,80,Drumset,0,9
4.5,5.0,0.5,36,80,Drumset,0,9
4.75,5.0,0.25,42,80,Drumset,0,9
5.0,5.5,0.5,39,80,Drumset,0,9
5.25,5.5,0.25,42,80,Drumset,0,9
5.25,5.5,0.25,36,80,Drumset,0,9
5.75,6.0,0.25,42,80,Drumset,0,9
5.75,6.0,0.25,36,80,Drumset,0,9
6.0,6.5,0.5,39,80,Drumset,0,9
6.25,6.5,0.25,42,80,Drumset,0,9
6.5,7.0,0.5,36,80,Drumset,0,9
6.75,7.0,0.25,42,80,Drumset,0,9
7.0,7.5,0.5,39,80,Drumset,0,9
7.25,7.5,0.25,42,80,Drumset,0,9
7.25,7.5,0.25,36,80,Drumset,0,9
7.5,7.75,0.25,36,80,Drumset,0,9
7.75,8.0,0.25,42,80,Drumset,0,9
7.75,8.0,0.25,36,80,Drumset,0,9
8.25,8.5,0.25,42,80,Drumset,0,9
8.0,8.5,0.5,39,80,Drumset,0,9
8.5,9.0,0.5,36,80,Drumset,0,9
8.75,9.0,0.25,42,80,Drumset,0,9
9.0,9.5,0.5,39,80,Drumset,0,9
9.25,9.5,0.25,42,80,Drumset,0,9
9.25,9.5,0.25,36,80,Drumset,0,9
9.75,10.0,0.25,36,80,Drumset,0,9
9.75,10.0,0.25,42,80,Drumset,0,9
10.0,10.5,0.5,39,80,Drumset,0,9
10.25,10.5,0.25,42,80,Drumset,0,9
10.5,11.0,0.5,36,80,Drumset,0,9
10.75,11.0,0.25,42,80,Drumset,0,9
11.0,11.5,0.5,39,80,Drumset,0,9
11.25,11.5,0.25,42,80,Drumset,0,9
11.25,11.5,0.25,36,80,Drumset,0,9
11.5,11.75,0.25,36,80,Drumset,0,9
11.75,12.0,0.25,42,80,Drumset,0,9
11.75,12.0,0.25,36,80,Drumset,0,9
12.0,12.5,0.5,39,80,Drumset,0,9
12.25,12.5,0.25,42,80,Drumset,0,9
12.5,13.0,0.5,36,80,Drumset,0,9
12.75,13.0,0.25,42,80,Drumset,0,9
13.0,13.5,0.5,39,80,Drumset,0,9
13.25,13.5,0.25,42,80,Drumset,0,9
13.25,13.5,0.25,36,80,Drumset,0,9
13.75,14.0,0.25,42,80,Drumset,0,9
13.75,14.0,0.25,36,80,Drumset,0,9
14.0,14.5,0.5,39,80,Drumset,0,9
14.25,14.5,0.25,42,80,Drumset,0,9
14.5,15.0,0.5,36,80,Drumset,0,9
14.75,15.0,0.25,42,80,Drumset,0,9
15.0,15.5,0.5,39,80,Drumset,0,9
15.25,15.5,0.25,42,80,Drumset,0,9
15.25,15.5,0.25,36,80,Drumset,0,9
15.75,16.0,0.25,42,80,Drumset,0,9
16.25,16.5,0.25,42,80,Drumset,0,9
16.0,16.5,0.5,39,80,Drumset,0,9
16.75,17.0,0.25,42,80,Drumset,0,9
16.5,17.0,0.5,36,80,Drumset,0,9
17.0,17.5,0.5,39,80,Drumset,0,9
17.25,17.5,0.25,42,80,Drumset,0,9
17.25,17.5,0.25,36,80,Drumset,0,9
17.75,18.0,0.25,36,80,Drumset,0,9
17.75,18.0,0.25,42,80,Drumset,0,9
18.0,18.5,0.5,39,80,Drumset,0,9
18.25,18.5,0.25,42,80,Drumset,0,9
18.75,19.0,0.25,42,80,Drumset,0,9
18.5,19.0,0.5,36,80,Drumset,0,9
19.0,19.5,0.5,39,80,Drumset,0,9
19.25,19.5,0.25,42,80,Drumset,0,9
19.25,19.5,0.25,36,80,Drumset,0,9
19.5,19.75,0.25,36,80,Drumset,0,9
19.75,20.0,0.25,42,80,Drumset,0,9
19.75,20.0,0.25,36,80,Drumset,0,9
20.25,20.5,0.25,42,80,Drumset,0,9
20.0,20.5,0.5,39,80,Drumset,0,9
20.75,21.0,0.25,42,80,Drumset,0,9
20.5,21.0,0.5,36,80,Drumset,0,9
21.0,21.5,0.5,39,80,Drumset,0,9
21.25,21.5,0.25,42,80,Drumset,0,9
21.25,21.5,0.25,36,80,Drumset,0,9
21.75,22.0,0.25,36,80,Drumset,0,9
21.75,22.0,0.25,42,80,Drumset,0,9
22.0,22.5,0.5,39,80,Drumset,0,9
